threshold,TP,FP,FN,TN,sensitivity,specificity,FPR,precision,NPV,F1,F2,Youden_J,NNR,FP_per_100_neg
0.8320000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8310000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8300000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8290000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8280000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8270000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8260000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8250000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8240000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8230000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8220000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8210000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8200000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8190000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8180000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8170000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8160000000000001,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.8152676224708557,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.8150000000000001,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.8140000000000001,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.8130000000000001,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.812,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.811,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.81,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.809,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.808,2,0,346,5591,0.005747126436781609,1.0,0.0,1.0,0.9417214081185784,0.011428571428571429,0.007173601147776184,0.005747126436781658,1.0,0.0
0.8070220947265625,3,0,345,5591,0.008620689655172414,1.0,0.0,1.0,0.9418800539083558,0.017094017094017096,0.010752688172043012,0.008620689655172376,1.0,0.0
0.807,3,0,345,5591,0.008620689655172414,1.0,0.0,1.0,0.9418800539083558,0.017094017094017096,0.010752688172043012,0.008620689655172376,1.0,0.0
0.8063157200813293,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.806,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.805,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.804,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.803,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.802,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.801,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.8,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.799,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.798,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.797,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.796,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.795,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.794,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.793,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.792,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.791,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.79,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.789,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.788,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.787,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.786,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.785,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.784,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.783,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
0.782,3,1,345,5590,0.008620689655172414,0.9998211411196566,0.00017885888034341324,0.75,0.9418702611625948,0.017045454545454548,0.010744985673352435,0.008441830774829073,1.3333333333333333,0.017885888034340904
